kc_id,glomerulus,synapses
720575940627020933,DM2,21
720575940627020933,DP1m,37
720575940627020933,VA1d,22
720575940627020933,VA2,16
720575940627021128,DP1m,22
720575940627021128,VA1d,18
720575940627021128,VC4,16
720575940627021128,VL2a,31
720575940627021128,VM5d,21
720575940627021128,VM7v,12
720575940627043666,DC1,6
720575940627043666,DM3,36
720575940627043666,VC3,29
720575940627045636,VA6,13
720575940627045636,VL2a,18
720575940627045636,VM2,12
720575940627045636,VM5d,6
720575940627045636,VM7v,19
720575940627069203,DC3,5
720575940627069203,DL1,19
720575940627069203,DL2v,7
720575940627069203,DM4,8
720575940627069203,VA1d,16
720575940627069203,VA7m,8
720575940627069203,VC3,20
720575940627077032,DC2,23
720575940627077032,DL5,14
720575940627077032,DM4,19
720575940627077032,VA7l,9
720575940627077032,VM1,28
720575940627077032,VM5v,17
720575940627081994,DM5,6
720575940627081994,VA3,6
720575940627081994,VC1,11
720575940627082261,DP1l,6
720575940627089930,DM1,13
720575940627094917,DA2,6
720575940627094917,DM5,6
720575940627094917,DP1m,12
720575940627094917,VA1v,17
720575940627094917,VA7m,10
720575940627094917,VC2,23
720575940627094917,VM4,10
720575940627097361,DM2,15
720575940627097361,DM5,12
720575940627097361,VA5,21
720575940627097361,VM7d,23
720575940627097733,VC3,6
720575940627112723,DC1,12
720575940627112723,DM3,13
720575940627112723,VM4,32
720575940627112723,VM7d,29
720575940627147578,DC3,8
720575940627147578,V,5
720575940627150090,DA4l,18
720575940627150090,DL2d,27
720575940627150090,DP1m,15
720575940627150090,VA3,13
720575940627150090,VA4,12
720575940627150090,VC5,26
720575940627150090,VL2a,17
720575940627155589,D,26
720575940627155589,VA1d,23
720575940627155589,VC2,18
720575940627155589,VL2a,26
720575940627155589,VL2p,14
720575940627164242,DA1,13
720575940627164242,DC3,10
720575940627164242,DM4,23
720575940627164242,DM5,8
720575940627165010,VC3,19
720575940627165010,VC4,16
720575940627165010,VL2p,8
720575940627165010,VM4,22
720575940627165010,VM5d,21
720575940627165010,VM5v,28
720575940627166522,D,19
720575940627166522,DC4,12
720575940627166522,DL4,9
720575940627166522,DM4,25
720575940627166522,VC1,12
720575940627170898,DA2,9
720575940627170898,DC3,16
720575940627170898,DP1l,9
720575940627170898,VM2,21
720575940627170898,VM3,20
720575940627185767,DM1,15
720575940627185767,DP1l,11
720575940627185767,DP1m,34
720575940627185767,VA7m,8
720575940627185767,VM2,8
720575940627194426,DL2d,16
720575940627194426,DM2,12
720575940627194426,DP1l,21
720575940627194426,VA4,17
720575940627205386,VA1d,29
720575940627205386,VA7m,13
720575940627205386,VL2a,22
720575940627210373,DA1,18
720575940627220327,DC1,6
720575940627220327,DL5,9
720575940627220327,VC2,5
720575940627220327,VC3,20
720575940627220327,VM4,14
720575940627220327,VM5d,5
720575940627230986,DA4m,17
720575940627230986,DC1,7
720575940627230986,VL2p,9
720575940627243623,DC1,21
720575940627243623,DL2v,23
720575940627243623,DP1l,14
720575940627244699,DM1,23
720575940627244699,DM3,25
720575940627244699,DP1m,24
720575940627244699,VA6,9
720575940627244699,VC1,20
720575940627244699,VM2,19
720575940627245701,DM3,13
720575940627245701,DM6,9
720575940627263162,DC3,25
720575940627263162,DM3,36
720575940627263162,DP1m,13
720575940627263162,VM3,10
720575940627263162,VM5d,28
720575940627264082,D,10
720575940627264082,DP1l,6
720575940627264082,DP1m,5
720575940627264082,VM5d,14
720575940627264488,DA1,13
720575940627264488,DC1,15
720575940627264488,DL2v,15
720575940627264488,VM5d,10
720575940627282002,DA2,9
720575940627282002,VA3,13
720575940627282002,VC3,20
720575940627282002,VC5,11
720575940627282002,VM7v,22
720575940627292218,DA1,19
720575940627292218,DC1,20
720575940627292218,DL5,19
720575940627292218,DM6,27
720575940627292218,DP1l,12
720575940627292218,VA1v,22
720575940627295802,DC4,8
720575940627295802,VM7v,7
720575940627307855,DC3,7
720575940627307855,DP1m,6
720575940627307855,VA3,11
720575940627307855,VC3,9
720575940627307855,VL2a,5
720575940627332100,DC1,15
720575940627332100,DM2,12
720575940627332100,DM4,7
720575940627332100,DP1m,15
720575940627332100,VA3,23
720575940627332100,VA4,7
720575940627336209,DL2v,25
720575940627336209,DM3,22
720575940627336209,DM4,20
720575940627336209,VA3,21
720575940627351751,DL1,23
720575940627351751,VA3,22
720575940627351751,VA6,11
720575940627367189,DA1,10
720575940627367189,DL5,11
720575940627367189,DP1m,13
720575940627367189,VA1d,18
720575940627426837,D,18
720575940627426837,DL5,24
720575940627426837,VL2a,23
720575940627450385,DC2,13
720575940627450385,DC3,5
720575940627450385,VA3,11
720575940627450385,VL2a,5
720575940627450385,VM1,13
720575940627479829,DA1,13
720575940627479829,DL2d,14
720575940627479829,DL5,8
720575940627479829,DP1l,8
720575940627479829,DP1m,14
720575940627479829,VA1d,18
720575940627480853,DC1,19
720575940627480853,VA1d,19
720575940627480853,VA1v,16
720575940627480853,VA7m,19
720575940627480853,VC1,9
720575940627480853,VM4,5
720575940627480853,VM7d,10
720575940627483413,DA4m,5
720575940627483413,DP1m,17
720575940627483413,VA1d,35
720575940627483413,VA1v,12
720575940627483413,VA3,15
720575940627493141,DA1,12
720575940627493141,DL2d,30
720575940627493141,DP1m,9
720575940627493141,VA7m,15
720575940627493141,VC5,15
720575940627493653,DL1,33
720575940627493653,VL2a,19
720575940627543624,DC2,16
720575940627543624,VA2,7
720575940627543624,VA7m,21
720575940627543624,VC5,18
720575940627543624,VM3,11
720575940627543624,VM7d,33
720575940627543695,DC2,17
720575940627543695,DL1,13
720575940627543695,VA5,5
720575940627550214,DC1,25
720575940627550214,DL2v,15
720575940627550214,VM5v,22
720575940627552168,DA1,12
720575940627552168,DL2v,15
720575940627552168,VA4,8
720575940627552168,VA6,28
720575940627552680,DM4,17
720575940627552680,DP1m,34
720575940627552680,VA7m,13
720575940627552680,VM3,16
720575940627558662,VA5,10
720575940627558662,VA6,9
720575940627558662,VA7l,7
720575940627558662,VL2a,11
720575940627561854,DA2,20
720575940627561854,VA2,11
720575940627561854,VA5,7
720575940627561854,VL2p,22
720575940627568646,DC3,35
720575940627568646,DL5,17
720575940627568646,VA3,10
720575940627568646,VC3,35
720575940627568646,VM4,11
720575940627568646,VM5d,20
720575940627573659,DA1,9
720575940627573659,DL1,8
720575940627573659,DM1,13
720575940627585286,DA4l,9
720575940627585286,DL2v,16
720575940627585286,VA7m,13
720575940627585286,VC2,7
720575940627585286,VM1,22
720575940627585286,VM5d,15
720575940627585286,VM7v,20
720575940627587078,DC1,20
720575940627587078,DM1,24
720575940627587078,DM4,13
720575940627587078,VA2,28
720575940627595848,DL1,13
720575940627595848,DL2d,18
720575940627595848,DL2v,16
720575940627595848,DM1,16
720575940627595848,VC2,17
720575940627595848,VL1,10
720575940627595848,VM4,14
720575940627615400,DM1,13
720575940627615400,DM4,29
720575940627615400,DP1l,31
720575940627615400,VA4,14
720575940627615400,VM3,23
720575940627621626,DA1,28
720575940627621626,DL3,8
720575940627621626,DM2,15
720575940627621626,DM5,14
720575940627621626,DM6,14
720575940627621626,VA3,10
720575940627621626,VC3,16
720575940627630154,DA1,19
720575940627630154,DM2,14
720575940627630154,VA1v,16
720575940627630154,VA3,15
720575940627630154,VA6,12
720575940627630154,VL2a,9
720575940627630154,VM4,13
720575940627687940,DM2,25
720575940627687940,VC4,19
720575940627687940,VM1,23
720575940627687940,VM2,20
720575940627687940,VM5d,5
720575940627700484,DA1,8
720575940627700484,DL2v,9
720575940627700484,DP1l,5
720575940627700484,DP1m,13
720575940627709948,DM3,16
720575940627709948,DP1m,9
720575940627709948,VA1d,19
720575940627709948,VA1v,21
720575940627741562,DC1,10
720575940627741562,DM2,20
720575940627741562,DP1m,16
720575940627741562,VM2,14
720575940627741562,VM7d,16
720575940627750647,DA1,26
720575940627750647,VA7l,15
720575940627750647,VC5,18
720575940627750647,VL2a,6
720575940627768567,DM1,15
720575940627768567,DM2,30
720575940627768567,VA4,22
720575940627775938,DL1,14
720575940627775938,DM2,6
720575940627775938,DM6,12
720575940627775938,VA3,22
720575940627775938,VC2,5
720575940627775938,VC3,23
720575940627776450,DM4,18
720575940627776450,DP1l,21
720575940627776450,VL2p,20
720575940627776450,VM7v,25
720575940627778564,D,7
720575940627778564,VC3,12
720575940627778564,VC5,12
720575940627778564,VL2p,14
720575940627778564,VM7d,14
720575940627782148,DL3,8
720575940627782148,DM2,15
720575940627782148,DM6,27
720575940627782148,VA1v,15
720575940627782148,VM5d,6
720575940627782148,VM5v,14
720575940627782148,VM7v,22
720575940627834359,DA1,20
720575940627834359,DM5,9
720575940627834359,VC5,17
720575940627834359,VM4,11
720575940627834359,VM5d,25
720575940627834359,VM5v,17
720575940627849463,DL2v,21
720575940627849463,DM6,15
720575940627849463,DP1m,20
720575940627849463,VA1d,34
720575940627851008,DL3,7
720575940627851008,DL5,11
720575940627851008,DP1m,11
720575940627851008,VC5,10
720575940627854568,DM5,12
720575940627854568,VC4,14
720575940627854568,VP1d,9
720575940627861736,DC1,21
720575940627861736,DM4,10
720575940627861736,DM6,17
720575940627861736,VA5,9
720575940627861736,VA7m,7
720575940627861736,VC1,13
720575940627908624,DC3,15
720575940627908624,DM3,18
720575940627908624,DP1m,40
720575940627908624,VA3,16
720575940627908624,VM5d,34
720575940627912492,DP1l,16
720575940627912492,VA7l,9
720575940627920071,DC1,11
720575940627920071,DL2v,11
720575940627920071,DM1,11
720575940627924935,DM4,5
720575940627931466,DC1,5
720575940627931466,DC2,21
720575940627931466,DM1,25
720575940627931466,VM2,11
720575940627964204,DA1,10
720575940627964204,DC1,18
720575940627964204,DP1l,14
720575940627964204,VA3,6
720575940627964204,VL2p,6
720575940627986220,DL5,16
720575940627986220,DM1,14
720575940627986220,DM2,26
720575940627986220,VM5d,16
720575940627987756,DM1,26
720575940627987756,DM3,26
720575940627987756,DM5,20
720575940628002822,VC1,7
720575940628012332,DL2d,5
720575940628012332,DL2v,5
720575940628012332,DM1,14
720575940628012332,DM2,8
720575940628012332,DM4,13
720575940628012332,VC2,19
720575940628054839,VC2,5
720575940628054839,VM5d,9
720575940628054839,VM7v,12
720575940628056375,DL2v,17
720575940628056375,DL3,17
720575940628056375,DL4,8
720575940628056375,DM6,26
720575940628056375,DP1m,22
720575940628056375,VA1v,6
720575940628056375,VC5,17
720575940628056375,VM5d,18
720575940628060166,DA1,23
720575940628060166,DC4,13
720575940628060166,DM2,18
720575940628060166,DM4,11
720575940628060166,VM5d,18
720575940628060934,DM6,23
720575940628060934,VA3,15
720575940628060934,VA7l,6
720575940628060934,VM5d,17
720575940628060934,VM5v,23
720575940628060983,DM2,7
720575940628060983,VA1v,16
720575940628060983,VC4,14
720575940628060983,VM2,18
720575940628060983,VM7v,5
720575940628071409,DL5,8
720575940628071409,VL2a,20
720575940628076038,DC1,10
720575940628076038,DL1,29
720575940628076038,VA7m,24
720575940628103806,DM6,12
720575940628103806,DP1l,17
720575940628120655,DM2,7
720575940628120655,DP1l,20
720575940628120655,DP1m,10
720575940628120655,VA4,29
720575940628121287,D,15
720575940628121287,DC4,51
720575940628121287,VM5d,12
720575940628121287,VM7v,20
720575940628128079,DC4,17
720575940628128079,DL2v,21
720575940628128079,VA1d,20
720575940628128079,VA3,10
720575940628128079,VA7m,19
720575940628128079,VM4,24
720575940628138246,DP1m,10
720575940628138246,VC2,12
720575940628147718,DA2,14
720575940628147718,DL2v,29
720575940628147718,VC1,27
720575940628147718,VC2,33
720575940628147718,VM1,35
720575940628152838,DA2,12
720575940628152838,DM1,22
720575940628152838,DM3,22
720575940628152838,VC4,12
720575940628163402,DA1,26
720575940628163402,VM4,26
720575940628175363,DC1,7
720575940628188732,DC1,13
720575940628188732,DL5,9
720575940628188732,VM4,7
720575940628201259,DA2,8
720575940628201259,DC1,7
720575940628201259,VC4,18
720575940628201259,VP1d,11
720575940628209212,DM1,21
720575940628209212,DM2,26
720575940628209212,DM5,22
720575940628209212,VC4,26
720575940628217643,DA4l,14
720575940628217643,VA2,31
720575940628217643,VA6,22
720575940628217643,VL2a,18
720575940628217643,VM5d,20
720575940628225852,DA1,17
720575940628225852,DC4,16
720575940628225852,VA5,8
720575940628239671,DL2d,35
720575940628239671,DM5,8
720575940628239671,VA6,23
720575940628239671,VL2p,10
720575940628239671,VM1,19
720575940628257914,V,9
720575940628269391,DA4l,10
720575940628269391,DC1,34
720575940628269391,VA5,21
720575940628269391,VA7l,7
720575940628269628,D,18
720575940628269628,DM2,5
720575940628269628,VA6,10
720575940628269628,VM3,5
720575940628291407,DC1,11
720575940628291407,DM2,35
720575940628291407,DM3,11
720575940628291407,DM4,11
720575940628291407,VA4,5
720575940628295242,DL5,20
720575940628295242,DM1,13
720575940628295242,DM4,9
720575940628295242,VA7m,12
720575940628295242,VM2,9
720575940628295242,VM5d,11
720575940628295242,VM7d,28
720575940628297627,DC1,5
720575940628297627,DC3,22
720575940628297627,DM2,14
720575940628297627,VA4,7
720575940628297627,VL2p,25
720575940628297627,VM3,8
720575940628300529,DL1,27
720575940628300529,DM4,5
720575940628300529,DM6,32
720575940628300529,VA1d,15
720575940628304578,DM1,23
720575940628304578,VA1d,27
720575940628304578,VA2,10
720575940628306075,DA1,5
720575940628306075,DC2,13
720575940628306075,DL2v,10
720575940628306075,VA3,13
720575940628306075,VA5,6
720575940628306075,VA7m,10
720575940628306075,VM3,14
720575940628309186,DM4,5
720575940628309186,DM6,15
720575940628309186,DP1m,6
720575940628309186,VA1v,19
720575940628309186,VA2,6
720575940628309186,VA7m,9
720575940628309186,VC2,6
720575940628309186,VM5d,16
720575940628312049,VP1d,10
720575940628331625,VM2,5
720575940628353244,DM6,29
720575940628353244,DP1l,20
720575940628353244,DP1m,22
720575940628353244,VA2,21
720575940628359895,DC1,15
720575940628359895,DL1,18
720575940628359895,DM1,12
720575940628359895,DM4,27
720575940628359895,DP1m,15
720575940628359895,VA2,26
720575940628359895,VA4,15
720575940628359895,VC5,20
720575940628365783,DC1,10
720575940628365783,DM5,9
720575940628365783,DM6,15
720575940628365783,DP1m,16
720575940628365783,VA5,8
720575940628365783,VM5d,14
720575940628367836,DP1m,5
720575940628374121,DC1,6
720575940628374121,VA3,20
720575940628374121,VA5,11
720575940628374121,VC1,16
720575940628374121,VM1,8
720575940628374121,VM5d,13
720575940628375255,D,7
720575940628375255,DA4l,6
720575940628375255,VA3,11
720575940628375255,VA7m,17
720575940628394716,DL5,17
720575940628394716,VA6,15
720575940628394716,VC5,14
720575940628398295,DC2,13
720575940628398295,DM4,18
720575940628398295,VA1v,14
720575940628404188,VM4,7
720575940628404188,VM5v,6
720575940628408055,DL2d,22
720575940628408055,VA5,13
720575940628408055,VA7m,12
720575940628408055,VC4,28
720575940628408055,VM7d,9
720575940628412892,DC3,8
720575940628414567,DC1,9
720575940628414567,DC3,23
720575940628414567,VA5,16
720575940628414567,VA7l,9
720575940628415079,DL5,16
720575940628415079,VA1v,21
720575940628415079,VA6,20
720575940628415079,VM4,7
720575940628433511,DM6,16
720575940628433511,DP1l,8
720575940628433511,VA2,16
720575940628433511,VA3,20
720575940628433511,VC2,10
720575940628433511,VC3,6
720575940628447491,DP1m,18
720575940628447491,VA3,24
720575940628447491,VA4,9
720575940628447491,VM5d,13
720575940628471392,DA1,18
720575940628471392,VA3,10
720575940628471392,VC5,5
720575940628471392,VM7v,9
720575940628476716,VL2p,21
720575940628491792,DL2d,16
720575940628491792,DM5,12
720575940628491792,DP1m,23
720575940628491792,VM1,23
720575940628491792,VM2,10
720575940628491792,VM3,9
720575940628491792,VM7d,9
720575940628506732,DC1,12
720575940628506732,DM5,14
720575940628506732,DP1m,9
720575940628506732,VA2,8
720575940628519020,DM1,24
720575940628519020,DM3,22
720575940628519020,DM4,18
720575940628531308,DL2d,15
720575940628531308,DM1,6
720575940628531308,DM4,12
720575940628531308,DM6,20
720575940628531308,DP1l,12
720575940628531308,VM1,13
720575940628533356,DC1,12
720575940628533356,DL5,12
720575940628533356,DM6,11
720575940628533356,VA7l,8
720575940628533356,VC3,14
720575940628533356,VM5d,11
720575940628538679,DC3,26
720575940628538679,V,9
720575940628538679,VA4,11
720575940628538679,VA6,11
720575940628538679,VM2,16
720575940628574715,DM2,10
720575940628574715,DM4,14
720575940628574715,VA7m,16
720575940628574715,VC2,22
720575940628590595,VA5,5
720575940628608272,VA1d,16
720575940628612112,DA4l,11
720575940628612112,DC2,23
720575940628612112,VL2p,10
720575940628612112,VM7d,14
720575940628640079,DA1,18
720575940628640079,DM1,12
720575940628640079,DM5,13
720575940628640079,DP1l,7
720575940628640079,DP1m,21
720575940628640079,VC3,10
720575940628651792,VL2a,8
720575940628685059,DA1,18
720575940628685059,DL2v,15
720575940628685059,DM4,10
720575940628685059,DM6,14
720575940628685059,VC4,8
720575940628685059,VM3,8
720575940628687259,DC1,11
720575940628687259,DC2,16
720575940628687259,VA1v,7
720575940628687259,VA3,15
720575940628687259,VA6,11
720575940628687259,VC5,9
720575940628689963,DM2,19
720575940628689963,VA3,18
720575940628689963,VA7m,12
720575940628694007,DA1,12
720575940628694007,DL2v,17
720575940628694007,DP1m,14
720575940628694007,VA5,13
720575940628694007,VM7v,21
720575940628695414,DM1,19
720575940628695414,DM2,32
720575940628695414,DM6,20
720575940628695414,VA1d,14
720575940628695414,VA2,15
720575940628697982,VA3,22
720575940628697982,VL2p,17
720575940628697982,VM2,23
720575940628711631,DA3,10
720575940628711631,DC1,14
720575940628711631,DM2,20
720575940628711631,VA1d,16
720575940628711631,VM2,18
720575940628714358,DC1,6
720575940628714358,DL1,5
720575940628714358,VC3,8
720575940628714358,VM5v,17
720575940628724284,DA4l,7
720575940628724284,DL1,7
720575940628724284,DL5,8
720575940628724284,DM6,15
720575940628724284,VA2,14
720575940628725455,DM6,18
720575940628725455,VA1v,17
720575940628725455,VA2,28
720575940628725455,VA6,31
720575940628725455,VA7l,14
